ID,標題,作者,年份,期刊,類別,評分,標籤,一行摘要,DOI,URL,來源,加入時間
719,New volatile organic compounds from the exhaled breath of active tuberculosis patients.,"Mpolokang Atlang Gild, Setlhare Tlotlo Cassandra, Bhattacharyya Somnath, Chimowa George",2025,Scientific reports,infection,5.0,"[""breath analysis"", ""tuberculosis"", ""GC-MS"", ""VOC biomarker"", ""non-invasive diagnosis""]",研究針對肺結核患者呼氣中的VOC，作為診斷標記物。,10.1038/s41598-025-89178-8,https://pubmed.ncbi.nlm.nih.gov/39939674/,pubmed,2026-04-04 18:07:47
717,Virus-induced Volatile Organic Compounds Are Detectable in Exhaled Breath during Pulmonary Infection.,"Kamal Faisal, Kumar Sacheen, Edwards Michael R, Veselkov Kirill, Belluomo Ilaria et al.",2021,American journal of respiratory and critical care medicine,infection,5.0,"[""breath analysis"", ""lung infection"", ""VOC biomarker"", ""GC-MS"", ""respiratory virus""]",研究呼氣VOC在肺部病毒感染中的檢測與診斷應用。,10.1164/rccm.202103-0660OC,https://pubmed.ncbi.nlm.nih.gov/34319857/,pubmed,2026-04-04 18:07:45
718,Discovery and Validation of a Volatile Signature of Eosinophilic Airway Inflammation in Asthma.,"Peltrini Rosa, Cordell Rebecca L, Wilde Michael, Abuhelal Shahd, Quek Eleanor et al.",2024,American journal of respiratory and critical care medicine,voc_breath,5.0,"[""breath analysis"", ""asthma"", ""VOC biomarker"", ""GC-MS"", ""eosinophilia""]",研究哮喘患者呼氣VOC，用於預測痰液嗜伊紅細胞增多。,10.1164/rccm.202310-1759OC,https://pubmed.ncbi.nlm.nih.gov/38820123/,pubmed,2026-04-04 18:07:45
711,Sensing Technologies for Detection of Acetone in Human Breath for Diabetes Diagnosis and Monitoring.,"Saasa Valentine, Malwela Thomas, Beukes Mervyn, Mokgotho Matlou, Liu Chaun-Pu et al.",2018,"Diagnostics (Basel, Switzerland)",disease_chronic,5.0,"[""breath analysis"", ""diabetes"", ""acetone"", ""GC-MS"", ""PTR-MS""]",針對糖尿病診斷監測的呼氣乙酮檢測技術綜述。,10.3390/diagnostics8010012,https://pubmed.ncbi.nlm.nih.gov/29385067/,pubmed,2026-04-04 18:07:44
712,Can volatile compounds in exhaled breath be used to monitor control in diabetes mellitus?,"Smith David, Spaněl Patrik, Fryer Anthony A, Hanna Fahmy, Ferns Gordon A A",2011,Journal of breath research,disease_chronic,5.0,"[""breath analysis"", ""diabetes mellitus"", ""SIFT-MS"", ""PTR-MS"", ""VOC biomarker""]",探讨呼气分析在糖尿病代谢控制监测中的应用。,10.1088/1752-7155/5/2/022001,https://pubmed.ncbi.nlm.nih.gov/21512208/,pubmed,2026-04-04 18:07:44
713,GC-MS-based metabolomics of volatile organic compounds in exhaled breath: applications in health and disease. A review.,"Bajo-Fernández María, Souza-Silva Érica A, Barbas Coral, Rey-Stolle Ma Fernanda, García Antonia",2023,Frontiers in molecular biosciences,voc_breath,5.0,"[""breath analysis"", ""VOC"", ""GC-MS"", ""metabolomics"", ""biomarker""]",综述了呼气VOC代谢组学在健康与疾病中的应用。,10.3389/fmolb.2023.1295955,https://pubmed.ncbi.nlm.nih.gov/38298553/,pubmed,2026-04-04 18:07:44
714,Exhaled breath volatile organic compounds (VOCs) detection methods: GC-MS versus eNose in COPD diagnosis-a systematic review and meta-analysis.,"Chai Yingying, Chen Yaoxi, Jiang Zhonghua, He Yang, Qiu Zhixin",2025,BMC pulmonary medicine,voc_breath,5.0,"[""breath analysis"", ""COPD"", ""GC-MS"", ""eNose"", ""VOC biomarker""]",系統性回顧比較電子鼻與GC-MS在COPD診斷上的效能。,10.1186/s12890-025-04040-x,https://pubmed.ncbi.nlm.nih.gov/41316246/,pubmed,2026-04-04 18:07:44
715,Exhaled Volatile Organic Compounds for Asthma Control Classification in Children with Moderate to Severe Asthma: Results from the SysPharmPediA Study.,"Shahbazi Khamas Shahriyar, Van Dijk Yoni, Abdel-Aziz Mahmoud I, Neerincx Anne H, Maarten Blankestijn Jelle et al.",2024,American journal of respiratory and critical care medicine,voc_breath,5.0,"[""breath analysis"", ""asthma"", ""VOC biomarker"", ""GC-MS"", ""pediatric""]",研究呼氣VOC用於兒童哮喘控制分類，並驗證了其準確性。,10.1164/rccm.202312-2270OC,https://pubmed.ncbi.nlm.nih.gov/38648186/,pubmed,2026-04-04 18:07:44
703,Electronic nose: a non-invasive technology for breath analysis of diabetes and lung cancer patients.,"Behera Bhagaban, Joshi Rathin, Anil Vishnu G K, Bhalerao Sanjay, Pandya Hardik J",2019,Journal of breath research,disease_cancer,5.0,"[""breath analysis"", ""lung cancer"", ""diabetes"", ""E-nose"", ""screening""]",電子鼻用於糖尿病和肺癌患者呼氣分析的非侵入性技術。,10.1088/1752-7163/aafc77,https://pubmed.ncbi.nlm.nih.gov/30620934/,pubmed,2026-04-04 18:07:43
704,Electronic Nose and Exhaled Breath NMR-based Metabolomics Applications in Airways Disease.,"Santini Giuseppe, Mores Nadia, Penas Andreu, Capuano Rosamaria, Mondino Chiara et al.",2016,Current topics in medicinal chemistry,voc_breath,5.0,"[""breath analysis"", ""respiratory disease"", ""e-nose"", ""GC-MS"", ""metabolomics""]",研究呼吸道疾病中呼氣VOC和EBC代謝體學的應用。,10.2174/1568026616666151223113540,https://pubmed.ncbi.nlm.nih.gov/26693732/,pubmed,2026-04-04 18:07:43
705,Post-COVID syndrome screening through breath analysis using electronic nose technology.,"V R Nidheesh, Mohapatra Aswini Kumar, V K Unnikrishnan, Lukose Jijo, Kartha Vasudevan Baskaran et al.",2022,Analytical and bioanalytical chemistry,voc_breath,5.0,"[""breath analysis"", ""electronic nose"", ""post-COVID"", ""VOC biomarker"", ""disease diagnosis""]",利用電子鼻分析呼氣，用於篩檢新冠後遺症。,10.1007/s00216-022-03990-z,https://pubmed.ncbi.nlm.nih.gov/35303135/,pubmed,2026-04-04 18:07:43
706,Exhaled breath analysis in hepatology: State-of-the-art and perspectives.,"De Vincentis Antonio, Vespasiani-Gentilucci Umberto, Sabatini Anna, Antonelli-Incalzi Raffaele, Picardi Antonio",2019,World journal of gastroenterology,disease_chronic,5.0,"[""breath analysis"", ""liver disease"", ""VOC biomarker"", ""cirrhosis"", ""hepatology""]",研究肝臟疾病中呼氣VOC的應用，具有臨床潛力。,10.3748/wjg.v25.i30.4043,https://pubmed.ncbi.nlm.nih.gov/31435162/,pubmed,2026-04-04 18:07:43
707,Electronic nose based analysis of exhaled volatile organic compounds spectrum reveals asthmatic shifts and consistency in controls post-exercise and spirometry.,"Dragonieri Silvano, Marco Marcin Di, Ahroud Madiha, Quaranta Vitaliano Nicola, Portacci Andrea et al.",2024,Journal of breath research,voc_breath,5.0,"[""breath analysis"", ""asthma"", ""e-nose"", ""VOC"", ""spirometry""]",電子鼻分析哮喘患者呼氣VOC譜，揭示運動和肺功能測試的影響。,10.1088/1752-7163/ad5864,https://pubmed.ncbi.nlm.nih.gov/38876093/,pubmed,2026-04-04 18:07:43
695,Exhaled Breath Analysis: From Laboratory Test to Wearable Sensing.,"Heng Wenzheng, Yin Shukun, Chen Yonglin, Gao Wei",2025,IEEE reviews in biomedical engineering,voc_breath,5.0,"[""breath analysis"", ""VOC"", ""metabolites"", ""wearable sensing"", ""breathomics""]",全面性文獻，涵蓋呼氣分析的各個面向與應用。,10.1109/RBME.2024.3481360,https://pubmed.ncbi.nlm.nih.gov/39412981/,pubmed,2026-04-04 18:07:42
697,MXene-based wireless facemask enabled wearable breath acetone detection for lipid metabolic monitoring.,"Li Xin, Pan Jingying, Wu Yue, Xing Huan, An Zijian et al.",2023,Biosensors & bioelectronics,voc_breath,5.0,"[""breath acetone"", ""lipid metabolism"", ""wearable sensor"", ""MXene"", ""breath analysis""]",開發可穿戴式呼氣乙酮感測器，用於監測脂質代謝。,10.1016/j.bios.2022.114945,https://pubmed.ncbi.nlm.nih.gov/36462428/,pubmed,2026-04-04 18:07:42
701,Electronic Nose Analysis of Exhaled Breath Volatiles to Identify Lung Cancer Cases: A Systematic Review.,"Swanson Barbara, Fogg Louis, Julion Wrenetha, Arrieta Maryan T",2020,The Journal of the Association of Nurses in AIDS Care : JANAC,disease_cancer,5.0,"[""breath analysis"", ""lung cancer"", ""electronic nose"", ""VOC biomarker"", ""screening""]",電子鼻分析呼氣揮發物，用於肺癌診斷與篩檢的文獻回顧。,10.1097/JNC.0000000000000146,https://pubmed.ncbi.nlm.nih.gov/31860595/,pubmed,2026-04-04 18:07:42
686,Analysis of Breath Specimens for Biomarkers of Plasmodium falciparum Infection.,"Berna Amalia Z, McCarthy James S, Wang Rosalind X, Saliba Kevin J, Bravo Florence G et al.",2015,The Journal of infectious diseases,infection,5.0,"[""breath analysis"", ""malaria"", ""VOC biomarker"", ""thioethers"", ""infection""]",研究呼氣樣本中瘧疾相關的揮發性有機化合物作為診斷標記。,10.1093/infdis/jiv176,https://pubmed.ncbi.nlm.nih.gov/25810441/,pubmed,2026-04-04 18:07:41
688,The smell of sepsis: Electronic nose measurements improve early recognition of sepsis in the ED.,"van der Aart T J, Visser M, van Londen M, van de Wetering K M H, Ter Maaten J C et al.",2025,The American journal of emergency medicine,infection,5.0,"[""breath analysis"", ""sepsis"", ""eNose"", ""VOC biomarker"", ""early diagnosis""]",電子鼻測量可早期識別敗血症，提升診斷準確度。,10.1016/j.ajem.2024.11.045,https://pubmed.ncbi.nlm.nih.gov/39615435/,pubmed,2026-04-04 18:07:41
678,Lung cancer detection by electronic nose analysis of exhaled breath: a multicentre prospective external validation study.,"Buma A I G, Muntinghe-Wagenaar M B, van der Noort V, de Vries R, Schuurbiers M M F et al.",2025,Annals of oncology : official journal of the European Society for Medical Oncology,disease_cancer,5.0,"[""breath analysis"", ""lung cancer"", ""eNose"", ""VOC"", ""diagnosis""]",利用電子鼻分析呼氣，用於肺癌診斷的外部驗證研究。,10.1016/j.annonc.2025.03.013,https://pubmed.ncbi.nlm.nih.gov/40174676/,pubmed,2026-04-04 18:07:40
680,"Volatile Organic Compounds in Exhaled Breath as Fingerprints of Lung Cancer, Asthma and COPD.","Ratiu Ileana Andreea, Ligor Tomasz, Bocos-Bintintan Victor, Mayhew Chris A, Buszewski Bogusław",2020,Journal of clinical medicine,voc_breath,5.0,"[""breath analysis"", ""lung cancer"", ""COPD"", ""asthma"", ""VOC biomarker""]",研究呼氣VOC在肺癌、COPD和哮喘診斷中的應用。,10.3390/jcm10010032,https://pubmed.ncbi.nlm.nih.gov/33374433/,pubmed,2026-04-04 18:07:40
681,Volatile organic compounds during inflammation and sepsis in rats: a potential breath test using ion-mobility spectrometry.,"Fink Tobias, Wolf Alexander, Maurer Felix, Albrecht Frederic W, Heim Nathalie et al.",2015,Anesthesiology,infection,5.0,"[""breath analysis"", ""sepsis"", ""rat model"", ""VOC biomarker"", ""MCC-IMS""]",利用呼氣分析敗血症大鼠的揮發性有機化合物，具有診斷潛力。,10.1097/ALN.0000000000000420,https://pubmed.ncbi.nlm.nih.gov/25170570/,pubmed,2026-04-04 18:07:40
682,Rapid detection of sepsis in rats through volatile organic compounds in breath.,"Guamán Ana V, Carreras Alba, Calvo Daniel, Agudo Idoya, Navajas Daniel et al.",2012,"Journal of chromatography. B, Analytical technologies in the biomedical and life sciences",infection,5.0,"[""breath analysis"", ""sepsis"", ""IMS"", ""SPME-GC/MS"", ""rat model""]",利用呼氣分析快速檢測敗血症的鼠標模型研究。,10.1016/j.jchromb.2011.12.001,https://pubmed.ncbi.nlm.nih.gov/22209594/,pubmed,2026-04-04 18:07:40
683,Utility of volatile organic compounds as a diagnostic tool in preterm infants.,"Wright Harriet, Bannaga Ayman S, Iriarte Rolland, Mahmoud Mshail, Arasaradnam Ramesh P",2021,Pediatric research,infection,5.0,"[""breath analysis"", ""preterm infants"", ""sepsis"", ""VOC biomarker"", ""NEC""]",研究針對早產兒的感染症早期診斷，利用呼氣VOC作為診斷工具。,10.1038/s41390-020-0828-3,https://pubmed.ncbi.nlm.nih.gov/32120380/,pubmed,2026-04-04 18:07:40
685,Breath Biomarkers of Pediatric Malaria: Reproducibility and Response to Antimalarial Therapy.,"Berna Amalia Z, Wang X Rosalind, Bollinger Lucy B, Banda Josephine, Mawindo Patricia et al.",2024,The Journal of infectious diseases,infection,5.0,"[""breath analysis"", ""malaria"", ""GC-MS"", ""VOC biomarker"", ""infection""]",研究兒童瘧疾的呼氣揮發性有機化合物，評估診斷和治療反應。,10.1093/infdis/jiae323,https://pubmed.ncbi.nlm.nih.gov/38885291/,pubmed,2026-04-04 18:07:40
677,"Biomarkers in Lung Cancer Screening: Achievements, Promises, and Challenges.","Seijo Luis M, Peled Nir, Ajona Daniel, Boeri Mattia, Field John K et al.",2019,Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer,disease_cancer,5.0,"[""breath analysis"", ""lung cancer"", ""biomarkers"", ""screening"", ""metabolomics""]",文獻探討肺癌篩檢中呼氣生物標記的應用與挑戰。,10.1016/j.jtho.2018.11.023,https://pubmed.ncbi.nlm.nih.gov/30529598/,pubmed,2026-04-04 18:07:39
675,Lung cancer breath tests.,"Haick Hossam, Hashoul Dina",2019,Expert review of respiratory medicine,disease_cancer,5.0,"[""breath analysis"", ""lung cancer"", ""mass spectrometry"", ""early detection"", ""non-invasive""]",文獻探討肺癌呼氣分析的原理、進展與潛力。,10.1080/17476348.2019.1614918,https://pubmed.ncbi.nlm.nih.gov/31043092/,pubmed,2026-04-04 18:07:37
671,Smelling the Disease: Diagnostic Potential of Breath Analysis.,"Sharma Anju, Kumar Rajnish, Varadwaj Pritish",2023,Molecular diagnosis & therapy,voc_breath,5.0,"[""breath analysis"", ""VOC"", ""disease diagnosis"", ""electronic nose"", ""biomarker""]",综述了呼气分析在疾病诊断中的潜力及相关技术。,10.1007/s40291-023-00640-7,https://pubmed.ncbi.nlm.nih.gov/36729362/,pubmed,2026-04-04 18:07:31
668,Non-invasive biomarkers in lung cancer.,"Baskar Ravikumar, Saravanan Suresh, Devendiran Vishwar, Palaniyandi Thirunavukkarasu, Palaniappan Natarajan Alamgudi et al.",2026,Clinica chimica acta; international journal of clinical chemistry,disease_cancer,5.0,"[""lung cancer"", ""VOC"", ""breath analysis"", ""non-invasive biomarker"", ""exhaled breath""]",研究肺癌的非侵入式生物標記，包括呼氣VOC和液體樣本。,10.1016/j.cca.2025.120552,https://pubmed.ncbi.nlm.nih.gov/40816620/,pubmed,2026-04-04 18:07:24
667,The scent of disease: volatile organic compounds of the human body related to disease and disorder.,"Shirasu Mika, Touhara Kazushige",2011,Journal of biochemistry,odor_medicine,5.0,"[""VOC"", ""disease"", ""diagnosis"", ""olfactory"", ""biomarker""]",綜述人體VOC與疾病關係，探討嗅覺診斷的未來。,10.1093/jb/mvr090,https://pubmed.ncbi.nlm.nih.gov/21771869/,pubmed,2026-04-04 18:07:21
665,Analysis of urinary VOCs using mass spectrometric methods to diagnose cancer: A review.,"da Costa Bruno Ruiz Brandão, De Martinis Bruno Spinosa",2020,"Clinical mass spectrometry (Del Mar, Calif.)",voc_liquid,5.0,"[""urinary VOCs"", ""mass spectrometry"", ""cancer diagnosis"", ""biomarkers"", ""liquid biopsy""]",综述了尿液VOCs在癌症诊断中的应用，并讨论了相关挑战。,10.1016/j.clinms.2020.10.004,https://pubmed.ncbi.nlm.nih.gov/34820523/,pubmed,2026-04-04 18:07:18
664,Detecting cancer by breath volatile organic compound analysis: a review of array-based sensors.,"Queralto Nuria, Berliner Anders N, Goldsmith Brett, Martino Raymond, Rhodes Paul et al.",2014,Journal of breath research,disease_cancer,5.0,"[""breath analysis"", ""cancer diagnosis"", ""VOC biomarker"", ""array-based sensors"", ""lung cancer""]",综述了基于阵列传感器的呼气挥发性有机化合物癌症检测技术。,10.1088/1752-7155/8/2/027112,https://pubmed.ncbi.nlm.nih.gov/24862241/,pubmed,2026-04-04 18:07:15
659,VOC breath biomarkers in lung cancer.,"Saalberg Yannick, Wolff Marcus",2016,Clinica chimica acta; international journal of clinical chemistry,disease_cancer,5.0,"[""breath analysis"", ""lung cancer"", ""VOC biomarker"", ""diagnostic"", ""screening""]",综述了肺癌的呼气 VOC 生物标志物，并列出了相关化合物。,10.1016/j.cca.2016.05.013,https://pubmed.ncbi.nlm.nih.gov/27221203/,pubmed,2026-04-04 18:07:12
660,Breath Analysis for Lung Cancer Early Detection-A Clinical Study.,"Jia Zhunan, Thavasi Velmurugan, Venkatesan Thirumalai, Lee Pyng",2023,Metabolites,disease_cancer,5.0,"[""breath analysis"", ""lung cancer"", ""GC-MS"", ""VOC biomarker"", ""early detection""]",研究肺癌早期檢測的呼氣VOC生物標記，具有臨床意義。,10.3390/metabo13121197,https://pubmed.ncbi.nlm.nih.gov/38132879/,pubmed,2026-04-04 18:07:12
661,"Considerations regarding the selection, sampling, extraction, analysis, and modelling of biomarkers in exhaled breath for early lung cancer screening.","Lundberg Robert, Dahlén Johan, Lundeberg Thomas",2025,Journal of pharmaceutical and biomedical analysis,disease_cancer,5.0,"[""breath analysis"", ""lung cancer"", ""VOC biomarker"", ""screening"", ""SPME-GC-MS""]",針對肺癌早期篩檢的呼氣VOC生物標記研究綜述。,10.1016/j.jpba.2025.116787,https://pubmed.ncbi.nlm.nih.gov/40043331/,pubmed,2026-04-04 18:07:12
662,Stomach cancer identification based on exhaled breath analysis: a review.,"Poornima E, Chandra E, Rajendran Porkodi, Pankajavalli P B",2025,Journal of breath research,disease_cancer,5.0,"[""breath analysis"", ""stomach cancer"", ""VOC"", ""e-nose"", ""GC-MS""]",針對胃癌的呼氣分析檢測方法回顧，包含電子鼻應用。,10.1088/1752-7163/adc979,https://pubmed.ncbi.nlm.nih.gov/40190017/,pubmed,2026-04-04 18:07:12
663,Advanced breath analysis through hierarchical deep convolutional neural network for multi-cancer screening.,"Lee Byeongju, Lee Junyeong, Noh Hyowoong, Bahn Hyung-Keun, Jeon Jae-Hyun et al.",2026,NPJ digital medicine,disease_cancer,5.0,"[""breath analysis"", ""cancer screening"", ""lung cancer"", ""gastric cancer"", ""HD-CNN""]",利用呼氣分析進行多癌症篩檢的機器學習模型研究。,10.1038/s41746-025-02319-1,https://pubmed.ncbi.nlm.nih.gov/41507383/,pubmed,2026-04-04 18:07:12
